"Alien: Covenant","Ridley Scott's Tale to Tell","Anthony D. Ward","Ridley Scott has a secret world in his head and he's going to tell it to you whether you like it or not.","2.0 "
"Alien: Covenant","Three Stars","gerald medina","hmmmm","3.0 "
"Alien: Covenant","I loved it","Jeffrey","Excellent movie would've liked to of learned more about the engineers I hope the final third one will explain more and I know ridley Scott said that it would,  I even bought the book companion which I normally don't ever do as books that are turned into movies are usually much better than movies that are turned in the books. In this case the author was able to get access to the screen writers and ridley Scott himself and get more background information as far as things that had been cut and also as far as what people were thinking in their head in their inner monologue that was in the script that people had obviously act out. You get inside David's head so you learn more. If you liked the film but wanted to find more about the engineer city and planet I would definitely recommend purchasing the book on a mobile device, etc. if even deprives their city, etc.","5.0 "
"Alien: Covenant","What a crap! Please do not buy it or worse","robert rusiniak","What a crap!Please do not buy it or worse watch it!","1.0 "
"Alien: Covenant","really enjoyed it","fergus mcleod","i really enjoyed the new addition to the franchise. It does leave a fair amount of questions and answers a few. it is a gorgeous movie with great visuals and effects. The dialogue and characters serve their purpose but I never really got emotionally attached to any of them except for Danny Mcbride who did rather well in a serious role for a change. As for the rest of the crew you can probably guess what happens to them. It is extremely tough to beat the original Alien as it became the benchmark for the science fiction horror but I think this movie is worthy of carrying on the name.","5.0 "
"Alien: Covenant","Demands a second viewing","tyson herchak","Ignore the underwhelming reviews here, this is a fantastic follow up to Prometheus. Very satisfying, deep, and layered if you follow the Alien story arc. So many questions continue to be answered. This is, in part, why I enjoyed it so much. No cop outs, just new light on a pretty stellar franchise. A rarity in any IP these days. Like Prometheus, it absolutely demands a second viewing. At least for me (as I didn’t care as much for either the first time around).And something I can’t put my finger on... the tone is just very solid. Better then Resurrection, this will only gain tread over time. Loved it.","5.0 "
"Alien: Covenant","Five Stars","angela b.","Could have been better","5.0 "
"Alien: Covenant","how do I get a refund?","señorstrange","video playback was terrible. I could not watch the entire movie without it freezing or site crashing. i want a refund.","1.0 "
"Alien: Covenant","Looking for more of the same? Congratulations! You have found it...exactly! (Warning: Spolier Alert)","R. Smith","I was hoping that there would be something new...I mean REALLY new....the way ALIENS was ""new"" to the 1979 original ALIEN. The original itself was new in many ways. Offered so much fresh sci-fi horror. Aliens added all the space marine technology and really stood out as an excellent sequel.This one...not so much. It is same old same old at almost every level. Sure, there is a revelation here or there, such as what REALLY happened to Elizabeth Shaw and David. A new take on the Alien critter bursting out someone's back rather than chest? Whoo Hoo!  None of these ""new"" elements made this worth the $17.99 purchase price.Remember in ALIEN, at the end, Sigourney is running through the ship, warning tones are blasting, yellow caution lights flashing, and your heartbeat raced with hers as she tried to defeat the critter? Yeah? Well, none of THAT kind of suspense occurs here. It is calm. In fact, this movie is too calm given it is the 2017 release of the ALIEN franchise.Has Hollywood used this as another attack vehicle? Sure thing! The male captain is a ""man of faith"" who cannot lead and is a squirming heap of emotions compared to his female second who is a take charge leader. In fact, she is the one that destroys the critter in the end. Taking the kids to see it? Swell.But you might want to be prepared to explain the robot homosexual moment, a gentle kiss on the lips between David and Walter. And be prepared further to explain the interracial shower scene in which the Alien critter apparently gets ""exploratory"" with the female before mouth-punching the male. My how those Alien critters love to use that little mouth-fist thingie which is inside their own mouth to mouth-punch their human victims.It is fairly bloody. Lots of puking and gore-chucking. No really terrifying moments such as when the little girl was down beneath the floor in Aliens and the critters were closing in on her. Nothing even remotely that intense here. Had I not seen the previous releases in the franchise, this might have been better. However, for my money, it is just blatantly more of the same.","3.0 "
"Alien: Covenant","Five Stars","David Goddard","Best Alien yet","5.0 "
"Alien: Covenant","One Star","mommy2014","Not what I expected","1.0 "
"Alien: Covenant","Boring!","Stephanie A.","Boring Boring and Boring!  I wish I could get my $5.99 back!","1.0 "
"Alien: Covenant","Four Stars","david","Loved it and hated it, that evil synthetic aaaaaah man lol","4.0 "
"Alien: Covenant","Three Stars","Dave's Not Here","A one time watch.","3.0 "
"Alien: Covenant","Horrible sequel. Save your money","Noid Hoider","Utterly moronic. Plot resembles that of a low grade horror movie...you know the one where people make the worst possible choices in every single life-or-death situation","1.0 "
"Alien: Covenant","Five Stars","Glynda Harrell","Excellent Movie!","5.0 "
"Alien: Covenant","Four Stars","M&amp;#62;A","not Bad !","4.0 "
"Alien: Covenant","Five Stars","darlene Wise","I'm surprised with all the one star reviews. I was entertained!","5.0 "
"Alien: Covenant","Kinda sucky.....","Amazon Customer","aaccckkk.....I  keep hoping, taking the bait, but i suppose there will never be another  ""Alien"".  I dont know which was worse; this movie or Prometheus.  Hard to find a good Sci-Fi movie these days.  (LIFE  really sucked,  but at least it was laughable.)  The scenery was good I have to say,  but that was about it.Get it from the library,  but make sure you have plenty of beer on hand so at least you wont be completely wasting 2 hours of your time......","1.0 "
"Alien: Covenant","Ridleys Magic","Neilcimino","I Loved it. Was taken to the original Alien when I was 6 and fell in love with Sci Fi horror ever since. This movie is Classic Ridley Horror, Great development on the characters and stunning visuals. I haven't looked at the negative reviews which probably suggests the slow pacing. Thats what people born before 2000 call ""Character Development"". Check it out for yourself.","5.0 "
"Alien: Covenant","Excellent, they better let Ridley make the others he wanted to make.","ORO","They better make another, I need to to more of the Engineers. These, Prometheus and Covenant, are what excellent Sci Fi should do, entertain and thought provoke. Others like the Alien films prior, which some were. But there's only so far one can be shocked and shocked by the same thing.Thats why these brought me back in, it questions how it all came to be. Also what the future may be.I purchased both films and i dont buy movies.","5.0 "
"Alien: Covenant","Disappointed","Mooose","Not a fulfilling movie.","2.0 "
"Alien: Covenant","Five Stars","E. T.","Excellent follow up to Prometheus.","5.0 "
"Alien: Covenant","One Star","Amazon Customer","it sucks!","1.0 "
"Alien: Covenant","Rent before buying. Major disappointment.","tegeus-Cromis","The story offers no emotional attachment to the melange of characters so that it is difficult to care what happens to them. There are severe problems about character actions being believable. If you thought there were ridiculous and inconsistent story and plot elements in Prometheus they have seriously upped that ante in Covenant.","1.0 "
"Alien: Covenant","Us future humans are so dumb, impulsive","AbnerDoon","Us future humans are so dumb, impulsive, and oblivious. . . ""we"" deserve David!ORRidley Scott could've made characters with the bawlz of Ellen Ripley and ""we"" would've ruled!!","3.0 "
"Alien: Covenant","Great next film in the series","Bubbabanjo","Great film. It did completely fit the series. It continues the story and reveals a pivotal event of the Engineers. The next film should be awesome. Just amazing filming and scenery. If you enjoy this series this one is a must see.","5.0 "
"Alien: Covenant","Worthless film.","Amazon Customer","Terrible.","1.0 "
"Alien: Covenant","Easy 5-stars from someone who saw 'Aliens' in 1986 and has mostly been let down ever since","PKMetal","5 Stars to help counter the completely unjustified negativity. I've seen every movie in the franchise, and while no masterpiece, Covenant lives up to any ***reasonable*** expectations that a fan can have. The design, atmosphere, acting, & pacing are near flawless. Are there 5 or 6 examples of characters making incredibly idiotic choices? Yep! Are some of the twists predictable? Yep! But it kept me riveted for the 2 hours plus of run time, and that cannot be said of 90% of genre movies these days. It's better than Prometheus and better by far than the last two Ripley entries. If you're expecting a film equal to the first two, well, give me some of what you're smoking. This is a hybrid of those two films and Prometheus, and the result is a more-than-worthy addition to the franchise. I hope the loud whiners don't rob us of another Alien movie by Scott in the years to come.","5.0 "
"Alien: Covenant","Horrible","Amazon Customer","This movie has all of the same problems as Prometheus. The characters are still idiots and we're fed a boring explanation for the Alien's existence (which is better left a mystery).  Please stop ruining this franchise.","1.0 "
"Alien: Covenant","Two hours of wondering WTF","William","I dont know whats more confusing, the bad acting, the bad plot line, the bad cliches, the bad writing, or any review of this movie that has more than 2 stars.The original Alien movies are still worth watching, even after all these years.  This one was not worth watching even once...maybe if you set your expectations to an impossible low, it wont seem as bad, but if youre looking for something that actually has some substance or character, any expectation will be a let down.","1.0 "
"Alien: Covenant","is a big disappointment. In ""Alien","alto","I used to be a big fan of Ridley Scott's movies. So this movie, as well as ""Prometheus"" was, is a big disappointment. In ""Alien: Covenant"" he tried to compensate for a lack of emotional engagement of the characters with the audience in ""Prometheus."" It didn't work. And there is not anything new this movie offers. It is boring and slow from the start. This movie doesn't offer anything for the audience to wish for and hope unlike the replicants in 1982 Blade Runner.","1.0 "
"Alien: Covenant","Basically a bad B grade movie it is nothing I would have ...","Robert R. Clegg","Basically a bad B grade movie it is nothing I would have paid for had I know how bad it is I don't think I would have watched all of it if it had been free but since I paid for it I made myself watch all of it.","1.0 "
"Alien: Covenant","The movie is a good one and fills in some more of the story ...","Roth3248","Ridley Scott is back and it shows. The movie is a good one and fills in some more of the story which has been missing. Really enjoyed it and hope to see more.","4.0 "
"Alien: Covenant","Save your $$$ and time---NOT WORTH IT!!!","Tammy","I did not like this movie. The storyline was pretty lame. The action was insignificant and lacked the suspense that the other Alien movies excelled at. My significant other refused to watch based on the simple fact that Sigourney Weaver was not on the roster. She was right! Save yourself some cash and re-watch or watch the older versions.","1.0 "
"Alien: Covenant","DO NOT PURCHASE...NOTHING LIKE ORIGINAL ALIEN MOVIES.","Shalisa","I would give it no stars if I could! DO NOT WASTE MONEY OR TIME....I am a huge fan of the Alien movies. This is nothing like and absolutely should not be classified in the same category. ALIEN movies ended with Sigourney Weaver. PLEASE stop making this garbage.","1.0 "
"Alien: Covenant","Aliens looked incredibly stupid. It was all so","Chris","just awful.  who gives a shit about the robots or what they want.  Aliens looked incredibly stupid.  It was all so , so, ...  Freudian, or something.","1.0 "
"Alien: Covenant","SUCKED.","Brom Porke","It just kind of circled the drain the whole time... and at the end.  Gone.","1.0 "
"Alien: Covenant","THE ORIGINAL ROBOT DID IT!!!!  HOW'S THAT SPOIL YOUR NIGHT?!!!!!","mr toad","I was expecting more...this is just mediocre...","3.0 "
"Alien: Covenant","But no one likes happy ending right","Eli","That's 6 bucks ill never get back...*SPOILERS: What is the obsession with this evil David synthetic always winning? Noone wants the synthetic to win. That's not aliens. Oh yeah, he killed Walter with a knife even though Walter was about to kill him and already proved that he couldn't kill him with a knife. But no one likes happy ending right? Twists are cliché as hell. At this point they shouldnt even be called twists anymore, they should be renamed to cliché and I guess we call cliché something else.","3.0 "
"Alien: Covenant","A real snoozer.","Phil Crescenzo","Pretty much the same old boring thing.  That's all I have to offer. Just pick any scene from any Alien movie and you will likely find it in this one. I had to work hard to stay awake.","1.0 "
"Alien: Covenant","In a world....","J. D. Nelson","In a world where (assumed) trained professionals act contrary to good sense, and training, and human nature, comes the first movie I have paid for that I couldn't finish.","2.0 "
"Alien: Covenant","Looking forward to the next alien film, to see what David has in store for the thousands of colonists.","Amazon Customer","I'm thinking that Prometheus was much more frightening than this film is. I'm not one to scare easily. Though I would recommend that most likely no one under the age of 14 should necessarily be exposed to this film because of its visual content of Gore. It would certainly leave an impression upon those who have not been exposed to any of the films to this point. Though I do really very much love the camera work which I thought was very good the storyline is slightly lacking. Hoping that more will be told in the next film in the series. I truly understand the work that goes into creating something like this. Let the nightmares continue. Enjoy","4.0 "
"Alien: Covenant","B level movie on an A level budget.","RM RM","Too cliché.  I couldn't even finish it.","1.0 "
"Alien: Covenant","I wished I waited and not bought this horrible movie.","Amazon Customer","This movie was aweful!! We spent all week watching the old school Alien movies 👍 Just to finally watch an hour of bizarre gay stuff that had nothing to do with the original Alien trilogy. I wished I waited and not bought this horrible movie.","1.0 "
"Alien: Covenant","Monsters, yep.  Carnage, of course.  Entertainment, delivered.","Edward W. Duveyoung","7-31-17 Certainly kept me involved.  It's maybe flawed...I'll watch again and see.  Not that the thrills and beauty and drama are lacking, but that the ""love"" between partners was not sussed out enough for me.  We'll see.....if I change my mind, I'll come back and report.  Should watch it again in near term.  One sees ""the money"" spent; the film doesn't stint on the effects.8-3-17 2nd viewing was a bit too soon -- remembered a lot -- but yet it was still very watchable.  Couple few glitches where I wondered about the necessity for them.....a three thought bother.  Not bad.  I do feel cheated that we don't get the babe in the sequel...only David.  Am bothered by the lack of landing vehicles.  One?  Really?  Writers don't care.  Sheesh.","5.0 "
"Alien: Covenant","David's Story.","Carrie Lasher","An amazing film.  Exactly what I would expect Ridley Scott to follow in the evolutionary tone of Prometheus.Thankfully the days of Alien schlock are over,  and Ridley has reclaimed his role of philosophical creativity with the series.  It is a mindful film, and very engaging.","5.0 "
"Alien: Covenant","I love the first three Alien movies","J C","I purchased the movie...I love the first three Alien movies!! Wore them out on VHS... No one will ever replace or own an Alien character like Sigourney Weaver did to Ripley.  I like Prometheus purchasing that as well.  The actors did not grab me like the first three movies.  Good effects.  New aliens thanks to the creepy android David... I guess I will re-watch it to see if my opinion changes.  Loved hearing ""muther.""  Bring back SW as an older Ripley somehow...for we die hard Ripley fans...to draw closure to the Ripley character.","2.0 "
"Alien: Covenant","Who gives this 5 stars? I swear Amazon inflates ...","Eric Becraft","Who gives this 5 stars? I swear Amazon inflates ratings. They try to single handily destroy the Alien franchise. I don't want to spoil anything, but there is little to spoil.","1.0 "
"Alien: Covenant","A stupifyingly awful movie. Writers and editors should be punished.","William C. Roberts","Digital delivery was excellent from start to finish. However, it was flawless delivery of the stupidest movie I've seen in ages. Ridley Scott just needs to stop with this. Unbelievably, it was worse than 'Prometheus'. Zero emotional investment in any of the characters, ridiculous action scenes with no tension... things happened for no reason, and the exposition was eye-rollingly absurd. A truly terrible movie. Thank goodness I never saw this in theaters; I would've been angry at the waste of money.","1.0 "
"Alien: Covenant","Terrible, terrible, garbage. Don't waste your time","mark j krautheim","I watched this in the hopes that there was some reference to the ""engineers"" from Prometheus..  this movie is absolute garbage. Do not waste your life watching it.","1.0 "
"Alien: Covenant","Another lame alien movie","John M.","Another lame alien movie. These guys have not made a good movie in years . Where is James Cameron?And of course they throw in a guy kissing another guy scene . Hollywood is sooo predictable and pathetic with its agenda driven trash","1.0 "
"Alien: Covenant","POOR","John","Movie should have been called something else nothing to do with the original movie.","1.0 "
"Alien: Covenant","All about David?","Kui Gathumbi","Not sure I quite like that Alien is now all about crazy, wants to be a real boy David. But I'm looking forward to the next installment, even though the abject stupidity of the characters in the movie was aggravating! Lol","3.0 "
"Alien: Covenant","Blah","Matthew Duncan","I wish I could get these two hours of my life back.  The movie was so predictable and was a retread of the previous movies in the series.  Watch  the original Alien for a thrill.  Avoid this stinker.","2.0 "
"Alien: Covenant","One Star","Melody Enos","Dull. Boring. Uninteresting. Not entertaining. Don't waste your time.","1.0 "
"Alien: Covenant","One Star","Amazon Customer","Cookie cutter and boring. Could not make it through whole movie.","1.0 "
"Alien: Covenant","constipated?, then watch this","art mills","Meanders......not worth the time","2.0 "
"Alien: Covenant","Five Stars","Virgil naveda","Awesome movie","5.0 "
"Alien: Covenant","This is by far worst ever Alien movie made","Van Brockmann","This is by far worst ever Alien movie made. I expected so much from Ridley Scott but this was disappointing.","1.0 "
"Alien: Covenant","Do not waste your time!","Steve VanDenDriessche","Profoundly uninspired. In David's words, ""such a disappointment.""","1.0 "
"Alien: Covenant","Lacks Creativity, Originality, and Development","Chris Cline","I’m certain that monkeys throwing poo on paper could have produced a better script. Let’s rehash, space ship goes to unknown planet. One of the explorers gets infected. Take infected person back to space ship. Everyone else gets infected. Repeat.","1.0 "
"Alien: Covenant","Not scary","Big Daddy","0:000:00This video is not intended for all audiences. What date were you born?JanuaryFebruaryMarchAprilMayJuneJulyAugustSeptemberOctoberNovemberDecember1234567891011121314151617181920212223242526272829303120182017201620152014201320122011201020092008200720062005200420032002200120001999199819971996199519941993199219911990198919881987198619851984198319821981198019791978197719761975197419731972197119701969196819671966196519641963196219611960195919581957195619551954195319521951195019491948194719461945194419431942194119401939193819371936193519341933193219311930192919281927192619251924192319221921192019191918191719161915191419131912191119101909190819071906190519041903190219011900SubmitAdobe Flash Player is required to watch this video.Install Flash Player It's a good movie and I like how the Xenomorphs came to exist and how the Company came to know about them before Ripley was killing them.  I believe that David will be a villain for Ripley to battle and then the Alien series can FINALLY end!","4.0 "
"Alien: Covenant","One Star","Amazonian regular","PATHETIC!!!!!","1.0 "
"Alien: Covenant","Five Stars","J. Lee","I hope they never stop making these alien movies","5.0 "
"Alien: Covenant","Garbage","Thomas E. Claiborne","Derivative","1.0 "
"Alien: Covenant","So boring.","Amazon Customer","Tried to return this 20 minutes in, want the time back. So boring.","1.0 "
"Alien: Covenant","The movie was constantly stopped and started several seconds later ...","Bill Axton","The  movie was constantly stopped and started several seconds later by Amazon.  This destroyed the continuity of the movie and I am requesting a refund.","1.0 "
"Alien: Covenant","What is wrong with her face?","Kori","I was expecting this movie to be terrible after reading some of the reviews, but I wanted to see it just for the cool sci-fi space ship and equipment. And yes, the movie was bad. What can I say. The men were weak and clueless, and the women were stronger, and braver, and smarter than the men. Just the kind of movie I wanted to see, being as I am a man. There was nothing original in the movie. It was a hodgepodge of past Alien movies mixed together. Really a disappointment. Also, the lead female actor has an ugly face (her face doesn’t look right) and no personality. What idiot cast her as lead? I keep wondering who, or how, Hollywood can keep making such stupid movies. I’m glad I just rented it. I won’t be buying this move.","2.0 "
"Alien: Covenant","Four Stars","Retrostudd","A great addition to the true chronicles in the Alien franchise.","4.0 "
"Alien: Covenant","Stupid dialogue","Customer","Made no sense.","1.0 "
"Alien: Covenant","One Star","chiliman","Dumb movie.","1.0 "
"Alien: Covenant","Pretty good","Out The Window","Good movie, i liked it.","4.0 "
"Alien: Covenant","Nope","C. C.","I wanted to like it, but the actions of people that were supposed to protect the colonist pissed me off.","1.0 "
"Alien: Covenant","Complete waste of time.","Snortles","Complete waste of time. The story line wasn't that advance in Covenant over Prometheus. They are just cranking them out to for the money.","1.0 "
"Alien: Covenant","SUCKS....","Chriss Young","This movie sucks... Glad I didn't buy it","1.0 "
"Alien: Covenant","If you're a fan of the franchise you MUST watch this!","NHChef","Unbelievable! I can't believe how people didn't like this. Tons of action, ties in so much of the original story as well as Prometheus, and well written and acted. Yes, you should see the other movies to appreciate this. But if you haven't seen them then you are missing out on one of the greatest sci-fi stories of all time. Ridley Scott has truly done the franchise justice.","5.0 "
"Alien: Covenant","Stupid is as stupid does","Stingray","So bad, so stupid.In the first 30 minutes you realize Katherine Waterson Daniels is the one who will cry through each scene. Literally.Just her face is so annoying anyways.  Actors are supposed to be mesmerize you.She wants to have a farm with the hubby.  How cute. You're an astronaut on a lifetime mission. Ridiculous.Do we need another astronaut with a cowboy hat?The dumb dialogue.  Did I mention the really dumb dialogue.The cast - go to a bar in New York, pick out ten random people and  this is the exact cast. With dumb dialogue.Remember they are astronauts. Some of the smartest people alive.They land on an alien planet as if they are going to a convenience store. No checking if there is oxygen on the planet, nothing.They decide to land in the water because is safer. ok.Elmer Fudd hats? Then the boy scout backpacks of the 70's complete with foam sleeping pad.Then the crying again.Each person's forehead tight, and always in a state of incredulousness, it's stressful just to watch them.And of course you have each member who goes off on their own.The the commander starts crying.  You've got to be kidding me. These are astronauts.Beyond stupid.","1.0 "
"Alien: Covenant","A True Prequel to the Original Alien Film... Finally.","Jon Arbuckle","I honestly don't know why this movie is getting such blatant hatred... I read some of the 1 and 2 star reviews, but the only reasoning people could come up with is ""boring"", ""terrible storyline"", ""Prometheus cast was scratched"", etc... well first of all, the only two Prometheus cast members left were Shaw and David, and 50% of that remaining cast is in this film... twice. So given the vague, two dimensional, and poorly put together reasoning, I'd have to say the negative reviews were written worse than the supposed horribly written movie script. The only cause for such apathy that I can think of is that people these days hate originality... They seem to want cut and paste, cookie cutter blueprint scripts that retread the same old ground because it's safe. Hence, the boring movies that come out these days (many of them remakes all done the same way) that all end up blockbuster smash hits. The bottom line is that the movie going audience has been dumbed down to an exceptional level that only wants movies that appeal to the lowest common denominator... much like the music they listen to (you know, the garbage that ends up Billboard #1s, winning Grammys every year.But enough about society's ignorance, back to the movie for any intelligent people still reading... I do understand people WON'T like this movie and that's your prerogative but come up with better reasoning than ""it's stupid and boring""... if you can force yourself thru the horrors of watching a movie made before the year 2000 (ugh, so old!), you'll realize that STORY was a bit of a component to movie making ""way back then""...This movie has a lot more action and tension than Prometheus, so I honestly am a bit confused as to why the mainstream audience didn't enjoy it more. I liked Prometheus but it's main drawback in my eyes was how far it was from the Alien franchise, save for a few plot devices from the originals that Scott expanded into main plot points of the first prequel... advertising it as a prequel to ALIEN, I would have hoped there was more relating to ALIEN, no? Covenant starts out much the same for about half the movie, although it plays more like the original film did in building the story. But the moment I started seeing those pre-Alien things, I was afraid I was in for another movie based on one or two ideas from the original franchise and I started getting irritated.. but fear not, at the sake of a BIT OF A SPOILER, these Prometheus era creatures, disappear fairly quickly and we finally get to see the Alien that we've come to know and love... which is the way it SHOULD be since it was titled as an official ALIEN film.There are a few moments of thick tension, obviously not as many as the original tho because movies just aren't written that way anymore (mainstream attention spans cannot fathom watching a 90 minute movie based on STORY anymore like Chinatown or Bonnie and Clyde, without a bunch of sex, gore, and killing). This is a strong movie in its own right, with a lot of meaning between the lines, like the concept of the desire to play God in human nature and WHY these things were created moreso than the HOW. A movie that tackles these types of ideas will generally have a lot more depth to it than your average Seth Rogan/James Franco 90 minute penis joke marketed as a film. So for the 2 people that think outside society's box of groupthink that bothered to read this far, I highly recommend checking this one out WITH AN OPEN MIND if you're a fan of the original Alien film, and films of substance and meaning as well... I guarantee you'll take a lot more away from it than all those people that turned it off halfway thru because they didn't see a group of marines spouting the F-word every 20 seconds and blowing away hordes of xenomorphs every 5 minutes.","4.0 "
"Alien: Covenant","One Star","BLR","Lower then one STAR!","1.0 "
"Alien: Covenant","One Star","Amazon Customer","There is no any logic behind of this movie, how ever what you expect from hollywood.","1.0 "
"Alien: Covenant","it did not disappoint. A notch above prometheus","JP","True to the Alien/Ridley Scott franchise, it did not disappoint. A notch above prometheus.","4.0 "
"Alien: Covenant","One Star","Heriberto","This movie boring let down.","1.0 "
"Alien: Covenant","Crap!!!","CalFord","Deserves -1000.  This movie is an insult to your wallet, intelligence, love for Sci Fi, the Alien series, your time, etc. My Scott should be embarrassed.  It appears to me this jerk wanted to make an extra $100 million by tricking his loooong time fans into seeing this movie.  This POS show DOES NOT add anything to the series - it damages it.  Its plot, acting, and affects SUCK all are trash.  Its the worse disappointment in cinema I have every experienced.","1.0 "
"Alien: Covenant","One Star","William Macheski","I did not order this","1.0 "
"Alien: Covenant","Sucked.","Jennifer Reed","An incoherent if beautiful mash of plot holes, canon violations, and nonsensical acts by undeveloped characters. I couldn't even be bothered to dislike them, much less care whether they lived or died. At least the flashbacks were kept to a minimum.Do not rent this.","1.0 "
"Alien: Covenant","It lives up to the Alien expectation","DeathTeam","Michael Fassbender continues my favorite role he has ever played and only makes it better by doubling his role as David and Walter. Alien: Covenent is amazing to say the least and in my opinion definitely takes spot number 3 out of the Alien movies. Covenent returns to the more grotesque, horrifying, and tense ways that it should be. I simply love the movie.","5.0 "
"Alien: Covenant","Four Stars","Delaney detray","Good fun","4.0 "
"Alien: Covenant","Worth watching","rebekah","Fast paced.  Better then the reviews.  I actually thought it was really good.","5.0 "
"Alien: Covenant","Horrible","Craig Kline","Horrible","1.0 "
"Alien: Covenant","One Star","thelimetownjack","Terrible movie, not worth renting.","1.0 "
"Alien: Covenant","Ughhh","Connor","Ughhh","1.0 "
"Alien: Covenant","One Star","mikey","Terrible movie! Waste of money.","1.0 "
"Alien: Covenant","It is the best Alien apart from the first two 'Alien' and 'Aliens'","Lunesta","It is the best Alien apart from the first two 'Alien' and 'Aliens'. And that may be just because I grew up with them. Ties the the story together a bit and gave some origin story to the xenomorph. Great movie.","5.0 "
"Alien: Covenant","Alien Movie Disappointment!!!","S Lamb","I've seen all the Alien movies, as well as Predators, and this movie, by far, was the most disappointing!  Very little alien action, and most of the acting was poorly done;  not even close to SW!  I paid $5+ and I'd like a refund.","2.0 "
"Alien: Covenant","One Star","gubersan","Poor movie very disappointing.","1.0 "
"Alien: Covenant","One Star","J Rojas","So very bad","1.0 "
"Alien: Covenant","great continuation of the Aliens story","Mektalbott","Saw it last night...great continuation of the Aliens story! If you are a fan of the franchise you will love this film!","5.0 "
"Alien: Covenant","Worth Watching","Sarah❤","Wow! What a great movie! Kept me on the edge of my seat and I absolutely loved it!","5.0 "
"Alien: Covenant","Skip this one so you won't be disappointed.","Mike Mendoza","Nothing compares to the original alien movie.  Very disappointed.","1.0 "
